A01	FF04986678
B01	FF04986679
C01	FF04986680
D01	FF04986681
E01	FF04986682
F01	FF04986683
A02	FF04986684
B02	FF04986685
C02	FF04986686
D02	FF04986687
E02	FF04986688
F02	FF04986689
A03	FF04986690
B03	FF04986691
C03	FF04986692
D03	FF04986693
E03	FF04986694
F03	FF04986695
A04	FF04986696
B04	FF04986697
C04	FF04986698
D04	FF04986699
E04	FF04986700
F04	FF04986701
A05	FF04986702
B05	FF04986703
C05	FF04986704
D05	FF04986705
E05	FF04986706
F05	FF04986707
A06	FF04986708
B06	FF04986709
C06	FF04986710
D06	FF04986711
E06	FF04986712
F06	FF04986713
A07	FF04986714
B07	FF04986715
C07	FF04986716
D07	FF04986717
E07	FF04986718
F07	FF04986719
A08	FF04986720
B08	FF04986721
C08	FF04986722
D08	FF04986723
E08	FF04986724
F08	FF04986725
