A01	FF04986726
B01	FF04986727
C01	FF04986728
D01	FF04986729
E01	FF04986730
F01	FF04986731
A02	FF04986732
B02	FF04986733
C02	FF04986734
D02	FF04986735
E02	FF04986736
F02	FF04986737
A03	FF04986738
B03	FF04986739
C03	FF04986740
D03	FF04986741
E03	FF04986742
F03	FF04986743
A04	FF04986744
B04	FF04986745
C04	FF04986746
D04	FF04986747
E04	FF04986748
F04	FF04986749
A05	FF04986750
B05	FF04986751
C05	FF04986752
D05	FF04986753
E05	FF04986754
F05	FF04986755
A06	FF04986756
B06	FF04986757
C06	FF04986758
D06	FF04986759
E06	FF04986760
F06	FF04986761
A07	FF04986762
B07	FF04986763
C07	FF04986764
D07	FF04986765
E07	FF04986766
F07	FF04986767
A08	FF04986768
B08	FF04986769
C08	FF04986770
D08	FF04986771
E08	FF04986772
F08	FF04986773
